anomalia,tipo,grupo,anio,jurisdiccion,jurisdiccion_nombre,nacimientos,casos_total,casos_nv,casos_fm,casos_ile,casos_ne,casos_aislado,casos_acm,casos_sme,factor,prev,ic_inf,ic_sup
xgastrosquisis,specific,pared_abd,2019,CORRIENTES,Corrientes,4927,6,5,1,0,0,6,0,0,10000,12.18,4.47,26.51
xgastrosquisis,specific,pared_abd,2019,ENTRERIOS,Entre Ríos,6767,3,3,0,0,0,3,0,0,10000,4.43,0.91,12.96
xgastrosquisis,specific,pared_abd,2019,FORMOSA,Formosa,3325,1,1,0,0,0,1,0,0,10000,3.01,0.08,16.76
xgastrosquisis,specific,pared_abd,2019,JUJUY,Jujuy,5441,3,3,0,0,0,3,0,0,10000,5.51,1.14,16.11
xgastrosquisis,specific,pared_abd,2019,LAPAMPA,La Pampa,1362,0,0,0,0,0,0,0,0,10000,0.0,0.0,27.08
xgastrosquisis,specific,pared_abd,2019,LARIOJA,La Rioja,3174,1,1,0,0,0,1,0,0,10000,3.15,0.08,17.55
xgastrosquisis,specific,pared_abd,2019,MENDOZA,Mendoza,7912,3,3,0,0,0,3,0,0,10000,3.79,0.78,11.08
xgastrosquisis,specific,pared_abd,2019,MISIONES,Misiones,11934,9,9,0,0,0,8,1,0,10000,7.54,3.45,14.32
xgastrosquisis,specific,pared_abd,2019,NEUQUEN,Neuquén,4470,2,2,0,0,0,2,0,0,10000,4.47,0.54,16.16
xgastrosquisis,specific,pared_abd,2019,RIONEGRO,Río Negro,2609,2,2,0,0,0,1,1,0,10000,7.67,0.93,27.69
xgastrosquisis,specific,pared_abd,2019,SALTA,Salta,12286,6,5,1,0,0,6,0,0,10000,4.88,1.79,10.63
xgastrosquisis,specific,pared_abd,2019,SANJUAN,San Juan,6556,5,5,0,0,0,5,0,0,10000,7.63,2.48,17.8
xgastrosquisis,specific,pared_abd,2019,SANLUIS,San Luis,4431,7,7,0,0,0,7,0,0,10000,15.8,6.35,32.55
xgastrosquisis,specific,pared_abd,2019,SANTACRUZ,Santa Cruz,2137,2,2,0,0,0,2,0,0,10000,9.36,1.13,33.81
xgastrosquisis,specific,pared_abd,2019,SANTAFE,Santa Fe,17918,7,6,1,0,0,6,1,0,10000,3.91,1.57,8.05
xgastrosquisis,specific,pared_abd,2019,SANTIAGO,Santiago del Estero,5682,2,2,0,0,0,2,0,0,10000,3.52,0.43,12.72
xgastrosquisis,specific,pared_abd,2019,TIERRADELFUEGO,Tierra del Fuego,1184,0,0,0,0,0,0,0,0,10000,0.0,0.0,31.16
xgastrosquisis,specific,pared_abd,2019,TUCUMAN,Tucumán,11635,7,7,0,0,0,6,1,0,10000,6.02,2.42,12.4
xgastrosquisis,specific,pared_abd,2020,ARGENTINA,Argentina,245070,167,163,3,1,0,158,9,0,10000,6.81,5.82,7.93
xgastrosquisis,specific,pared_abd,2020,BUENOSAIRES,Buenos Aires,80357,55,53,1,1,0,53,2,0,10000,6.84,5.16,8.91
xgastrosquisis,specific,pared_abd,2020,CABA,CABA,32138,34,33,1,0,0,31,3,0,10000,10.58,7.33,14.78
xgastrosquisis,specific,pared_abd,2020,CATAMARCA,Catamarca,2408,1,1,0,0,0,1,0,0,10000,4.15,0.11,23.14
xgastrosquisis,specific,pared_abd,2020,CHACO,Chaco,10605,5,5,0,0,0,5,0,0,10000,4.71,1.53,11.0
xgastrosquisis,specific,pared_abd,2020,CHUBUT,Chubut,2928,7,7,0,0,0,7,0,0,10000,23.91,9.61,49.26
xgastrosquisis,specific,pared_abd,2020,CORDOBA,Córdoba,14548,12,12,0,0,0,12,0,0,10000,8.25,4.26,14.41
xgastrosquisis,specific,pared_abd,2020,CORRIENTES,Corrientes,4841,2,2,0,0,0,1,1,0,10000,4.13,0.5,14.92
xgastrosquisis,specific,pared_abd,2020,ENTRERIOS,Entre Ríos,5069,2,2,0,0,0,2,0,0,10000,3.95,0.48,14.25
xgastrosquisis,specific,pared_abd,2020,FORMOSA,Formosa,2786,2,2,0,0,0,2,0,0,10000,7.18,0.87,25.93
xgastrosquisis,specific,pared_abd,2020,JUJUY,Jujuy,1768,0,0,0,0,0,0,0,0,10000,0.0,0.0,20.86
xgastrosquisis,specific,pared_abd,2020,LAPAMPA,La Pampa,1201,1,1,0,0,0,1,0,0,10000,8.33,0.21,46.39
xgastrosquisis,specific,pared_abd,2020,LARIOJA,La Rioja,3022,1,1,0,0,0,1,0,0,10000,3.31,0.08,18.44
xgastrosquisis,specific,pared_abd,2020,MENDOZA,Mendoza,7819,7,7,0,0,0,7,0,0,10000,8.95,3.6,18.45
xgastrosquisis,specific,pared_abd,2020,MISIONES,Misiones,10412,3,3,0,0,0,3,0,0,10000,2.88,0.59,8.42
xgastrosquisis,specific,pared_abd,2020,NEUQUEN,Neuquén,4827,3,3,0,0,0,3,0,0,10000,6.22,1.28,18.16
xgastrosquisis,specific,pared_abd,2020,RIONEGRO,Río Negro,2382,0,0,0,0,0,0,0,0,10000,0.0,0.0,15.49
xgastrosquisis,specific,pared_abd,2020,SALTA,Salta,11343,4,3,1,0,0,4,0,0,10000,3.53,0.96,9.03
xgastrosquisis,specific,pared_abd,2020,SANJUAN,San Juan,6788,2,2,0,0,0,1,1,0,10000,2.95,0.36,10.64
xgastrosquisis,specific,pared_abd,2020,SANLUIS,San Luis,3156,1,1,0,0,0,1,0,0,10000,3.17,0.08,17.65
xgastrosquisis,specific,pared_abd,2020,SANTACRUZ,Santa Cruz,1754,2,2,0,0,0,2,0,0,10000,11.4,1.38,41.19
xgastrosquisis,specific,pared_abd,2020,SANTAFE,Santa Fe,18795,15,15,0,0,0,13,2,0,10000,7.98,4.47,13.16
xgastrosquisis,specific,pared_abd,2020,SANTIAGO,Santiago del Estero,4347,6,6,0,0,0,6,0,0,10000,13.8,5.07,30.04
xgastrosquisis,specific,pared_abd,2020,TIERRADELFUEGO,Tierra del Fuego,515,0,0,0,0,0,0,0,0,10000,0.0,0.0,71.63
xgastrosquisis,specific,pared_abd,2020,TUCUMAN,Tucumán,11261,2,2,0,0,0,2,0,0,10000,1.78,0.22,6.42
xgastrosquisis,specific,pared_abd,2021,ARGENTINA,Argentina,232944,166,161,2,2,1,156,10,0,10000,7.13,6.08,8.3
xgastrosquisis,specific,pared_abd,2021,BUENOSAIRES,Buenos Aires,73055,62,61,0,0,1,59,3,0,10000,8.49,6.51,10.88
xgastrosquisis,specific,pared_abd,2021,CABA,CABA,31175,31,31,0,0,0,28,3,0,10000,9.94,6.76,14.11
xgastrosquisis,specific,pared_abd,2021,CATAMARCA,Catamarca,2204,1,1,0,0,0,1,0,0,10000,4.54,0.11,25.28
xgastrosquisis,specific,pared_abd,2021,CHACO,Chaco,8452,5,5,0,0,0,4,1,0,10000,5.92,1.92,13.81
xgastrosquisis,specific,pared_abd,2021,CHUBUT,Chubut,2497,1,1,0,0,0,1,0,0,10000,4.0,0.1,22.31
xgastrosquisis,specific,pared_abd,2021,CORDOBA,Córdoba,16873,20,19,0,1,0,19,1,0,10000,11.85,7.24,18.31
xgastrosquisis,specific,pared_abd,2021,CORRIENTES,Corrientes,3677,4,4,0,0,0,3,1,0,10000,10.88,2.96,27.85
xgastrosquisis,specific,pared_abd,2021,ENTRERIOS,Entre Ríos,6178,7,7,0,0,0,7,0,0,10000,11.33,4.56,23.35
xgastrosquisis,specific,pared_abd,2021,FORMOSA,Formosa,2919,0,0,0,0,0,0,0,0,10000,0.0,0.0,12.64
xgastrosquisis,specific,pared_abd,2021,JUJUY,Jujuy,4848,1,1,0,0,0,1,0,0,10000,2.06,0.05,11.49
xgastrosquisis,specific,pared_abd,2021,LAPAMPA,La Pampa,638,0,0,0,0,0,0,0,0,10000,0.0,0.0,57.82
xgastrosquisis,specific,pared_abd,2021,LARIOJA,La Rioja,2681,1,1,0,0,0,1,0,0,10000,3.73,0.09,20.78
xgastrosquisis,specific,pared_abd,2021,MENDOZA,Mendoza,5657,2,2,0,0,0,2,0,0,10000,3.54,0.43,12.77
xgastrosquisis,specific,pared_abd,2021,MISIONES,Misiones,10115,7,6,1,0,0,7,0,0,10000,6.92,2.78,14.26
xgastrosquisis,specific,pared_abd,2021,NEUQUEN,Neuquén,3435,1,1,0,0,0,1,0,0,10000,2.91,0.07,16.22
xgastrosquisis,specific,pared_abd,2021,RIONEGRO,Río Negro,1930,1,1,0,0,0,1,0,0,10000,5.18,0.13,28.87
xgastrosquisis,specific,pared_abd,2021,SALTA,Salta,11185,4,4,0,0,0,4,0,0,10000,3.58,0.97,9.16
xgastrosquisis,specific,pared_abd,2021,SANJUAN,San Juan,6498,2,2,0,0,0,1,1,0,10000,3.08,0.37,11.12
xgastrosquisis,specific,pared_abd,2021,SANLUIS,San Luis,3333,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.07
xgastrosquisis,specific,pared_abd,2021,SANTACRUZ,Santa Cruz,1392,0,0,0,0,0,0,0,0,10000,0.0,0.0,26.5
xgastrosquisis,specific,pared_abd,2021,SANTAFE,Santa Fe,19680,8,7,1,0,0,8,0,0,10000,4.07,1.75,8.01
xgastrosquisis,specific,pared_abd,2021,SANTIAGO,Santiago del Estero,4067,1,1,0,0,0,1,0,0,10000,2.46,0.06,13.7
xgastrosquisis,specific,pared_abd,2021,TIERRADELFUEGO,Tierra del Fuego,778,1,0,0,1,0,1,0,0,10000,12.85,0.33,71.61
xgastrosquisis,specific,pared_abd,2021,TUCUMAN,Tucumán,9677,6,6,0,0,0,6,0,0,10000,6.2,2.28,13.5
xgastrosquisis,specific,pared_abd,2022,ARGENTINA,Argentina,236362,201,194,6,1,0,192,9,0,10000,8.5,7.37,9.76
xgastrosquisis,specific,pared_abd,2022,BUENOSAIRES,Buenos Aires,72741,55,53,2,0,0,53,2,0,10000,7.56,5.7,9.84
xgastrosquisis,specific,pared_abd,2022,CABA,CABA,31232,33,31,1,1,0,31,2,0,10000,10.57,7.27,14.84
xgastrosquisis,specific,pared_abd,2022,CATAMARCA,Catamarca,2378,1,1,0,0,0,1,0,0,10000,4.21,0.11,23.43
xgastrosquisis,specific,pared_abd,2022,CHACO,Chaco,6067,7,7,0,0,0,6,1,0,10000,11.54,4.64,23.77
xgastrosquisis,specific,pared_abd,2022,CHUBUT,Chubut,2666,1,1,0,0,0,1,0,0,10000,3.75,0.09,20.9
xgastrosquisis,specific,pared_abd,2022,CORDOBA,Córdoba,15086,18,17,1,0,0,16,2,0,10000,11.93,7.07,18.86
xgastrosquisis,specific,pared_abd,2022,CORRIENTES,Corrientes,5383,6,6,0,0,0,6,0,0,10000,11.15,4.09,24.26
xgastrosquisis,specific,pared_abd,2022,ENTRERIOS,Entre Ríos,5918,7,6,1,0,0,7,0,0,10000,11.83,4.76,24.37
xgastrosquisis,specific,pared_abd,2022,FORMOSA,Formosa,2497,4,4,0,0,0,3,1,0,10000,16.02,4.36,41.02
xgastrosquisis,specific,pared_abd,2022,JUJUY,Jujuy,4693,1,1,0,0,0,1,0,0,10000,2.13,0.05,11.87
xgastrosquisis,specific,pared_abd,2022,LAPAMPA,La Pampa,1682,2,2,0,0,0,2,0,0,10000,11.89,1.44,42.95
xgastrosquisis,specific,pared_abd,2022,LARIOJA,La Rioja,2935,1,1,0,0,0,1,0,0,10000,3.41,0.09,18.98
xgastrosquisis,specific,pared_abd,2022,MENDOZA,Mendoza,9776,6,6,0,0,0,6,0,0,10000,6.14,2.25,13.36
xgastrosquisis,specific,pared_abd,2022,MISIONES,Misiones,10108,7,6,1,0,0,7,0,0,10000,6.93,2.78,14.27
xgastrosquisis,specific,pared_abd,2022,NEUQUEN,Neuquén,3414,1,1,0,0,0,1,0,0,10000,2.93,0.07,16.32
xgastrosquisis,specific,pared_abd,2022,RIONEGRO,Río Negro,2004,1,1,0,0,0,1,0,0,10000,4.99,0.13,27.8
xgastrosquisis,specific,pared_abd,2022,SALTA,Salta,10993,12,12,0,0,0,12,0,0,10000,10.92,5.64,19.07
xgastrosquisis,specific,pared_abd,2022,SANJUAN,San Juan,6545,6,6,0,0,0,6,0,0,10000,9.17,3.36,19.95
xgastrosquisis,specific,pared_abd,2022,SANLUIS,San Luis,3000,3,3,0,0,0,3,0,0,10000,10.0,2.06,29.22
xgastrosquisis,specific,pared_abd,2022,SANTACRUZ,Santa Cruz,1533,1,1,0,0,0,1,0,0,10000,6.52,0.17,36.34
xgastrosquisis,specific,pared_abd,2022,SANTAFE,Santa Fe,20184,20,20,0,0,0,19,1,0,10000,9.91,6.05,15.3
xgastrosquisis,specific,pared_abd,2022,SANTIAGO,Santiago del Estero,4395,2,2,0,0,0,2,0,0,10000,4.55,0.55,16.44
xgastrosquisis,specific,pared_abd,2022,TIERRADELFUEGO,Tierra del Fuego,782,0,0,0,0,0,0,0,0,10000,0.0,0.0,47.17
xgastrosquisis,specific,pared_abd,2022,TUCUMAN,Tucumán,10350,6,6,0,0,0,6,0,0,10000,5.8,2.13,12.62
xgastrosquisis,specific,pared_abd,2023,ARGENTINA,Argentina,211126,159,150,6,3,0,140,19,0,10000,7.53,6.41,8.8
xgastrosquisis,specific,pared_abd,2023,BUENOSAIRES,Buenos Aires,69123,68,64,3,1,0,64,4,0,10000,9.84,7.64,12.47
xgastrosquisis,specific,pared_abd,2023,CABA,CABA,29344,22,20,1,1,0,21,1,0,10000,7.5,4.7,11.35
xgastrosquisis,specific,pared_abd,2023,CATAMARCA,Catamarca,1239,0,0,0,0,0,0,0,0,10000,0.0,0.0,29.77
xgastrosquisis,specific,pared_abd,2023,CHACO,Chaco,5781,6,5,1,0,0,3,3,0,10000,10.38,3.81,22.59
xgastrosquisis,specific,pared_abd,2023,CHUBUT,Chubut,2558,0,0,0,0,0,0,0,0,10000,0.0,0.0,14.42
xgastrosquisis,specific,pared_abd,2023,CORDOBA,Córdoba,13259,4,3,1,0,0,4,0,0,10000,3.02,0.82,7.72
xgastrosquisis,specific,pared_abd,2023,CORRIENTES,Corrientes,5670,5,5,0,0,0,3,2,0,10000,8.82,2.86,20.58
xgastrosquisis,specific,pared_abd,2023,ENTRERIOS,Entre Ríos,4252,5,4,0,1,0,5,0,0,10000,11.76,3.82,27.44
xgastrosquisis,specific,pared_abd,2023,FORMOSA,Formosa,2721,0,0,0,0,0,0,0,0,10000,0.0,0.0,13.56
xgastrosquisis,specific,pared_abd,2023,JUJUY,Jujuy,3990,3,3,0,0,0,2,1,0,10000,7.52,1.55,21.97
xgastrosquisis,specific,pared_abd,2023,LAPAMPA,La Pampa,1507,0,0,0,0,0,0,0,0,10000,0.0,0.0,24.48
xgastrosquisis,specific,pared_abd,2023,LARIOJA,La Rioja,2754,1,1,0,0,0,1,0,0,10000,3.63,0.09,20.23
xgastrosquisis,specific,pared_abd,2023,MENDOZA,Mendoza,6058,3,3,0,0,0,3,0,0,10000,4.95,1.02,14.47
xgastrosquisis,specific,pared_abd,2023,MISIONES,Misiones,11408,11,11,0,0,0,11,0,0,10000,9.64,4.81,17.25
xgastrosquisis,specific,pared_abd,2023,NEUQUEN,Neuquén,3068,2,2,0,0,0,2,0,0,10000,6.52,0.79,23.55
xgastrosquisis,specific,pared_abd,2023,RIONEGRO,Río Negro,1705,2,2,0,0,0,1,1,0,10000,11.73,1.42,42.37
xgastrosquisis,specific,pared_abd,2023,SALTA,Salta,10164,2,2,0,0,0,2,0,0,10000,1.97,0.24,7.11
xgastrosquisis,specific,pared_abd,2023,SANJUAN,San Juan,6090,3,3,0,0,0,1,2,0,10000,4.93,1.02,14.4
xgastrosquisis,specific,pared_abd,2023,SANLUIS,San Luis,2635,2,2,0,0,0,0,2,0,10000,7.59,0.92,27.42
xgastrosquisis,specific,pared_abd,2023,SANTACRUZ,Santa Cruz,883,3,3,0,0,0,3,0,0,10000,33.98,7.01,99.29
xgastrosquisis,specific,pared_abd,2023,SANTAFE,Santa Fe,16574,14,14,0,0,0,11,3,0,10000,8.45,4.62,14.17
xgastrosquisis,specific,pared_abd,2023,SANTIAGO,Santiago del Estero,2418,0,0,0,0,0,0,0,0,10000,0.0,0.0,15.26
xgastrosquisis,specific,pared_abd,2023,TIERRADELFUEGO,Tierra del Fuego,739,0,0,0,0,0,0,0,0,10000,0.0,0.0,49.92
xgastrosquisis,specific,pared_abd,2023,TUCUMAN,Tucumán,7186,3,3,0,0,0,3,0,0,10000,4.17,0.86,12.2
xgastrosquisis,specific,pared_abd,2024,ARGENTINA,Argentina,185756,112,105,4,3,0,105,6,1,10000,6.03,4.96,7.25
xgastrosquisis,specific,pared_abd,2024,BUENOSAIRES,Buenos Aires,60912,42,40,0,2,0,39,2,1,10000,6.9,4.97,9.32
xgastrosquisis,specific,pared_abd,2024,CABA,CABA,25688,17,17,0,0,0,15,2,0,10000,6.62,3.86,10.6
xgastrosquisis,specific,pared_abd,2024,CATAMARCA,Catamarca,2138,0,0,0,0,0,0,0,0,10000,0.0,0.0,17.25
xgastrosquisis,specific,pared_abd,2024,CHACO,Chaco,4366,1,1,0,0,0,1,0,0,10000,2.29,0.06,12.76
xgastrosquisis,specific,pared_abd,2024,CHUBUT,Chubut,2758,1,1,0,0,0,1,0,0,10000,3.63,0.09,20.2
xgastrosquisis,specific,pared_abd,2024,CORDOBA,Córdoba,9111,4,4,0,0,0,3,1,0,10000,4.39,1.2,11.24
xgastrosquisis,specific,pared_abd,2024,CORRIENTES,Corrientes,5222,3,3,0,0,0,3,0,0,10000,5.74,1.18,16.79
xgastrosquisis,specific,pared_abd,2024,ENTRERIOS,Entre Ríos,3593,6,4,2,0,0,6,0,0,10000,16.7,6.13,36.35
xgastrosquisis,specific,pared_abd,2024,FORMOSA,Formosa,2225,2,2,0,0,0,1,1,0,10000,8.99,1.09,32.47
xgastrosquisis,specific,pared_abd,2024,JUJUY,Jujuy,3033,0,0,0,0,0,0,0,0,10000,0.0,0.0,12.16
xgastrosquisis,specific,pared_abd,2024,LAPAMPA,La Pampa,1510,2,1,1,0,0,2,0,0,10000,13.25,1.6,47.85
xgastrosquisis,specific,pared_abd,2024,LARIOJA,La Rioja,2522,2,2,0,0,0,2,0,0,10000,7.93,0.96,28.65
xgastrosquisis,specific,pared_abd,2024,MENDOZA,Mendoza,5327,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.92
xgastrosquisis,specific,pared_abd,2024,MISIONES,Misiones,9764,3,3,0,0,0,3,0,0,10000,3.07,0.63,8.98
xgastrosquisis,specific,pared_abd,2024,NEUQUEN,Neuquén,1913,1,1,0,0,0,1,0,0,10000,5.23,0.13,29.13
xgastrosquisis,specific,pared_abd,2024,RIONEGRO,Río Negro,1409,1,1,0,0,0,1,0,0,10000,7.1,0.18,39.54
xgastrosquisis,specific,pared_abd,2024,SALTA,Salta,8755,8,7,1,0,0,8,0,0,10000,9.14,3.94,18.0
xgastrosquisis,specific,pared_abd,2024,SANJUAN,San Juan,5420,2,2,0,0,0,2,0,0,10000,3.69,0.45,13.33
xgastrosquisis,specific,pared_abd,2024,SANLUIS,San Luis,2723,1,1,0,0,0,1,0,0,10000,3.67,0.09,20.46
xgastrosquisis,specific,pared_abd,2024,SANTACRUZ,Santa Cruz,741,2,1,0,1,0,2,0,0,10000,26.99,3.27,97.5
xgastrosquisis,specific,pared_abd,2024,SANTAFE,Santa Fe,15031,11,11,0,0,0,11,0,0,10000,7.32,3.65,13.09
xgastrosquisis,specific,pared_abd,2024,SANTIAGO,Santiago del Estero,4148,1,1,0,0,0,1,0,0,10000,2.41,0.06,13.43
xgastrosquisis,specific,pared_abd,2024,TIERRADELFUEGO,Tierra del Fuego,622,0,0,0,0,0,0,0,0,10000,0.0,0.0,59.31
xgastrosquisis,specific,pared_abd,2024,TUCUMAN,Tucumán,6825,2,2,0,0,0,2,0,0,10000,2.93,0.35,10.59
xgastrosquisis,specific,pared_abd,2025,ARGENTINA,Argentina,175000,114,110,4,0,0,111,3,0,10000,6.51,5.37,7.83
xgastrosquisis,specific,pared_abd,2025,BUENOSAIRES,Buenos Aires,54494,41,39,2,0,0,41,0,0,10000,7.52,5.4,10.21
xgastrosquisis,specific,pared_abd,2025,CABA,CABA,25499,18,17,1,0,0,18,0,0,10000,7.06,4.18,11.16
xgastrosquisis,specific,pared_abd,2025,CATAMARCA,Catamarca,879,0,0,0,0,0,0,0,0,10000,0.0,0.0,41.97
xgastrosquisis,specific,pared_abd,2025,CHACO,Chaco,5168,2,2,0,0,0,1,1,0,10000,3.87,0.47,13.98
xgastrosquisis,specific,pared_abd,2025,CHUBUT,Chubut,3258,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.32
xgastrosquisis,specific,pared_abd,2025,CORDOBA,Córdoba,10892,3,3,0,0,0,3,0,0,10000,2.75,0.57,8.05
xgastrosquisis,specific,pared_abd,2025,CORRIENTES,Corrientes,4878,2,2,0,0,0,2,0,0,10000,4.1,0.5,14.81
xgastrosquisis,specific,pared_abd,2025,ENTRERIOS,Entre Ríos,5223,4,3,1,0,0,4,0,0,10000,7.66,2.09,19.61
xgastrosquisis,specific,pared_abd,2025,FORMOSA,Formosa,2643,2,2,0,0,0,2,0,0,10000,7.57,0.92,27.34
xgastrosquisis,specific,pared_abd,2025,JUJUY,Jujuy,2688,0,0,0,0,0,0,0,0,10000,0.0,0.0,13.72
xgastrosquisis,specific,pared_abd,2025,LAPAMPA,La Pampa,603,1,1,0,0,0,1,0,0,10000,16.58,0.42,92.4
xgastrosquisis,specific,pared_abd,2025,LARIOJA,La Rioja,1685,0,0,0,0,0,0,0,0,10000,0.0,0.0,21.89
xgastrosquisis,specific,pared_abd,2025,MENDOZA,Mendoza,7281,2,2,0,0,0,2,0,0,10000,2.75,0.33,9.92
xgastrosquisis,specific,pared_abd,2025,MISIONES,Misiones,7944,3,3,0,0,0,3,0,0,10000,3.78,0.78,11.04
xgastrosquisis,specific,pared_abd,2025,NEUQUEN,Neuquén,1690,4,4,0,0,0,4,0,0,10000,23.67,6.45,60.6
xgastrosquisis,specific,pared_abd,2025,RIONEGRO,Río Negro,912,0,0,0,0,0,0,0,0,10000,0.0,0.0,40.45
xgastrosquisis,specific,pared_abd,2025,SALTA,Salta,7376,3,3,0,0,0,2,1,0,10000,4.07,0.84,11.89
xgastrosquisis,specific,pared_abd,2025,SANJUAN,San Juan,2306,4,4,0,0,0,3,1,0,10000,17.35,4.73,44.41
xgastrosquisis,specific,pared_abd,2025,SANLUIS,San Luis,2441,4,4,0,0,0,4,0,0,10000,16.39,4.46,41.96
xgastrosquisis,specific,pared_abd,2025,SANTACRUZ,Santa Cruz,723,0,0,0,0,0,0,0,0,10000,0.0,0.0,51.02
xgastrosquisis,specific,pared_abd,2025,SANTAFE,Santa Fe,17073,17,17,0,0,0,17,0,0,10000,9.96,5.8,15.94
xgastrosquisis,specific,pared_abd,2025,SANTIAGO,Santiago del Estero,4400,1,1,0,0,0,1,0,0,10000,2.27,0.06,12.66
xgastrosquisis,specific,pared_abd,2025,TIERRADELFUEGO,Tierra del Fuego,745,0,0,0,0,0,0,0,0,10000,0.0,0.0,49.52
xgastrosquisis,specific,pared_abd,2025,TUCUMAN,Tucumán,4199,3,3,0,0,0,3,0,0,10000,7.14,1.47,20.88
xprunebelly,specific,pared_abd,2009,ARGENTINA,Argentina,2549,0,0,0,0,0,0,0,0,10000,0.0,0.0,14.47
xprunebelly,specific,pared_abd,2009,CHACO,Chaco,783,0,0,0,0,0,0,0,0,10000,0.0,0.0,47.11
xprunebelly,specific,pared_abd,2009,CORRIENTES,Corrientes,476,0,0,0,0,0,0,0,0,10000,0.0,0.0,77.5
xprunebelly,specific,pared_abd,2009,FORMOSA,Formosa,540,0,0,0,0,0,0,0,0,10000,0.0,0.0,68.31
xprunebelly,specific,pared_abd,2009,MISIONES,Misiones,750,0,0,0,0,0,0,0,0,10000,0.0,0.0,49.19
xprunebelly,specific,pared_abd,2010,ARGENTINA,Argentina,39587,4,3,1,0,0,4,0,0,10000,1.01,0.28,2.59
xprunebelly,specific,pared_abd,2010,BUENOSAIRES,Buenos Aires,8204,1,1,0,0,0,1,0,0,10000,1.22,0.03,6.79
xprunebelly,specific,pared_abd,2010,CABA,CABA,6669,2,1,1,0,0,2,0,0,10000,3.0,0.36,10.83
xprunebelly,specific,pared_abd,2010,CATAMARCA,Catamarca,556,0,0,0,0,0,0,0,0,10000,0.0,0.0,66.35
xprunebelly,specific,pared_abd,2010,CHACO,Chaco,5538,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.66
xprunebelly,specific,pared_abd,2010,CORRIENTES,Corrientes,3167,1,1,0,0,0,1,0,0,10000,3.16,0.08,17.59
xprunebelly,specific,pared_abd,2010,FORMOSA,Formosa,3282,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.24
xprunebelly,specific,pared_abd,2010,JUJUY,Jujuy,977,0,0,0,0,0,0,0,0,10000,0.0,0.0,37.76
xprunebelly,specific,pared_abd,2010,MISIONES,Misiones,4963,0,0,0,0,0,0,0,0,10000,0.0,0.0,7.43
xprunebelly,specific,pared_abd,2010,SALTA,Salta,2081,0,0,0,0,0,0,0,0,10000,0.0,0.0,17.73
xprunebelly,specific,pared_abd,2010,SANTAFE,Santa Fe,402,0,0,0,0,0,0,0,0,10000,0.0,0.0,91.76
xprunebelly,specific,pared_abd,2010,SANTIAGO,Santiago del Estero,1461,0,0,0,0,0,0,0,0,10000,0.0,0.0,25.25
xprunebelly,specific,pared_abd,2010,TUCUMAN,Tucumán,2287,0,0,0,0,0,0,0,0,10000,0.0,0.0,16.13
xprunebelly,specific,pared_abd,2011,ARGENTINA,Argentina,140066,7,6,1,0,0,7,0,0,10000,0.5,0.2,1.03
xprunebelly,specific,pared_abd,2011,BUENOSAIRES,Buenos Aires,38836,1,1,0,0,0,1,0,0,10000,0.26,0.01,1.43
xprunebelly,specific,pared_abd,2011,CABA,CABA,30693,2,2,0,0,0,2,0,0,10000,0.65,0.08,2.35
xprunebelly,specific,pared_abd,2011,CATAMARCA,Catamarca,2378,0,0,0,0,0,0,0,0,10000,0.0,0.0,15.51
xprunebelly,specific,pared_abd,2011,CHACO,Chaco,5655,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.52
xprunebelly,specific,pared_abd,2011,CHUBUT,Chubut,605,0,0,0,0,0,0,0,0,10000,0.0,0.0,60.97
xprunebelly,specific,pared_abd,2011,CORDOBA,Córdoba,3631,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.16
xprunebelly,specific,pared_abd,2011,CORRIENTES,Corrientes,3111,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.86
xprunebelly,specific,pared_abd,2011,ENTRERIOS,Entre Ríos,1636,0,0,0,0,0,0,0,0,10000,0.0,0.0,22.55
xprunebelly,specific,pared_abd,2011,FORMOSA,Formosa,3295,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.2
xprunebelly,specific,pared_abd,2011,JUJUY,Jujuy,3736,2,1,1,0,0,2,0,0,10000,5.35,0.65,19.34
xprunebelly,specific,pared_abd,2011,LAPAMPA,La Pampa,466,0,0,0,0,0,0,0,0,10000,0.0,0.0,79.16
xprunebelly,specific,pared_abd,2011,LARIOJA,La Rioja,461,0,0,0,0,0,0,0,0,10000,0.0,0.0,80.02
xprunebelly,specific,pared_abd,2011,MENDOZA,Mendoza,2181,1,1,0,0,0,1,0,0,10000,4.59,0.12,25.55
xprunebelly,specific,pared_abd,2011,MISIONES,Misiones,5139,0,0,0,0,0,0,0,0,10000,0.0,0.0,7.18
xprunebelly,specific,pared_abd,2011,NEUQUEN,Neuquén,636,0,0,0,0,0,0,0,0,10000,0.0,0.0,58.0
xprunebelly,specific,pared_abd,2011,RIONEGRO,Río Negro,526,0,0,0,0,0,0,0,0,10000,0.0,0.0,70.13
xprunebelly,specific,pared_abd,2011,SALTA,Salta,8585,0,0,0,0,0,0,0,0,10000,0.0,0.0,4.3
